name,state,Full Address,lat,lng,phone,email,providesPrep,providesPep,freeSTIscreening
KD Jelawang,Kelantan,"KD Jelawang, Kampung Jelawang, Jalan Sungai Sam-Dabong-Jeli, 18000, Kuala Krai, Kelantan",,,09-9480084,,FALSE,FALSE,TRUE
KD Jelor,Kelantan,"KD Jelor, Kampung Jelor, Pasir Puteh, 16800, Pasir Puteh, Kelantan",,,09-7520950,,FALSE,FALSE,TRUE
KD Kadok,Kelantan,"KD Kadok, Jln Kuala Krai Kota Bharu, 16450 Kota Bharu, 16450, Kota Bharu, Kelantan",,,09-7128751,,FALSE,FALSE,TRUE
KD Kalai,Kelantan,"KD Kalai, Kampung Kalai, 17520, Jeli, 17520, Jeli, Kelantan",,,09-9450169,,FALSE,FALSE,TRUE
KD Kampung Besar,Kelantan,"KD Kampung Besar, Kampung Besar, 16700, Pasir Puteh, Kelantan",,,09-7527814,,FALSE,FALSE,TRUE
KD Kampung Binjai (Labok),Kelantan,"KD Kampung Binjai (Labok), Pulau Chondong, Machang, 18500, Machang, Kelantan",,,09-7871185,,FALSE,FALSE,TRUE
KD Kampung Bukit,Kelantan,"KD Kampung Bukit, Kampung Bukit, 16250 Tumpat, 16200, Tumpat, Kelantan",,,09-7195015,,FALSE,FALSE,TRUE
KD Kampung Bukit Jering,Kelantan,"KD Kampung Bukit Jering, Kampung Bukit Jering, 17510 Kuala Balah, Jeli, 17510, Jeli, Kelantan",,,09-9361566,,FALSE,FALSE,TRUE
KD Kampung Chenulang,Kelantan,"KD Kampung Chenulang, Kampung Chenulang, Wakil Pos Rpt Chenulang, 18000, Kuala Krai, Kelantan",,,09-9774107,,FALSE,FALSE,TRUE
KD Kampung Jakar,Kelantan,"KD Kampung Jakar, Jalan Paloh Rawa Kg Pek, 18500, Machang, Kelantan",,,09-9765628,,FALSE,FALSE,TRUE
KD Kampung Joh,Kelantan,"KD Kampung Joh, Labok, Machang, 18500, Machang, Kelantan",,,09-7871193,,FALSE,FALSE,TRUE
KD Kampung Laut,Kelantan,"KD Kampung Laut, Kampung Laut, 16040 Tumpat, 16040, Tumpat, Kelantan",,,09-7257430,,FALSE,FALSE,TRUE
KD Kampung Lembah,Kelantan,"KD Kampung Lembah, Kampung Lembah, 16700 Pasir Puteh, 16700, Pasir Puteh, Kelantan",,,09-7520941,,FALSE,FALSE,TRUE
KD Kampung Pulai,Kelantan,"KD Kampung Pulai, Kampung Pulai, 18500, Gua Musang, Kelantan",,,010-5726380,,FALSE,FALSE,TRUE
KD Kampung Simpul Belubang,Kelantan,"KD Kampung Simpul Belubang, Jalan Joh, 18500, Machang, Kelantan",,,09-9752457,,FALSE,FALSE,TRUE
KD Kampung Takil,Kelantan,"KD Kampung Takil, Jalan Dewan, 18500, Machang, Kelantan",,,09-9765990,,FALSE,FALSE,TRUE
KD Kemahang 3,Kelantan,"KD Kemahang 3, Felda Kemahang, Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9570192,,FALSE,FALSE,TRUE
KD Kemerok,Kelantan,"KD Kemerok, Jalan Pantai Sabak-Kota Bharu, 16100 Kota Bharu, 16100, Kota Bharu, Kelantan",,,09-7714044,,FALSE,FALSE,TRUE
KD Kemubu,Kelantan,"KD Kemubu, Kampung Kemubu, 18000, Kuala Krai, Kelantan",,,09-9339003,,FALSE,FALSE,TRUE
KD Kemumin,Kelantan,"KD Kemumin, Jalan Pantai Sabak, 16100 Kota Bharu, 16100, Kota Bharu, Kelantan",,,09-7714045,,FALSE,FALSE,TRUE
KD Kepala Batas,Kelantan,"KD Kepala Batas, Kepala Batas, 16300, Bachok, Kelantan",,,09-7528022,,FALSE,FALSE,TRUE
KD Kok Keli,Kelantan,"KD Kok Keli, Kok Keli, 16040, Tumpat, Kelantan",,,09-7251542,,FALSE,FALSE,TRUE
KD Kok Pasir,Kelantan,"KD Kok Pasir, Kok Pasir, 16200, Tumpat, Kelantan",,,09-7251060,,FALSE,FALSE,TRUE
KD Kolam,Kelantan,"KD Kolam, Kampung Kolam Mahligai, 16400, Bachok, Kelantan",,,09-7530745,,FALSE,FALSE,TRUE
KD Kuala Gris,Kelantan,"KD Kuala Gris, Kampung Kuala Gris, 18000, Kuala Krai, Kelantan",,,09-9339004,,FALSE,FALSE,TRUE
KD Kuala Long,Kelantan,"KD Kuala Long, Sungai Long, 17520, Jeli, Kelantan",,,09-9450167,,FALSE,FALSE,TRUE
KD Kuala Nal,Kelantan,"KD Kuala Nal, Kampung Kuala Nal, Jalan Kuala Krai Batu 39 , 18000, Kuala Krai, Kelantan",,,09-9774590,,FALSE,FALSE,TRUE
KD Kuala Sungai,Kelantan,"KD Kuala Sungai, Kuala Sungai, Gua Musang, 18300, Gua Musang, Kelantan",,,09-7732142,,FALSE,FALSE,TRUE
KD Kuala Tiga,Kelantan,"KD Kuala Tiga, Gual Ipoh Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9661728,,FALSE,FALSE,TRUE
KD Kuau,Kelantan,"KD Kuau, Kampung Beris Kubur Besar, 16300, Bachok, Kelantan",,,09-7780685,,FALSE,FALSE,TRUE
KD Kubang Kiat,Kelantan,"KD Kubang Kiat, Jalan Dewan Beta, 16450, Kota Bharu, Kelantan",,,09-7123020,,FALSE,FALSE,TRUE
KD Kubor Datu,Kelantan,"KD Kubor Datu, Jalan Sungai Sam-Dabong-Jeli, 17510, Jeli, Kelantan",,,09-9362566,,FALSE,FALSE,TRUE
KD Kulim,Kelantan,"KD Kulim, Kampung Kulim, Gual Ipoh Tanah Merah, 16800, Tanah Merah, Kelantan",,,09-9770199,,FALSE,FALSE,TRUE
KD Kusial Baru,Kelantan,"KD Kusial Baru, Kg Kusial Bharu Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9775270,,FALSE,FALSE,TRUE
KD Kutan,Kelantan,"KD Kutan, Kutan, 16250, Tumpat, Kelantan",,,09-7196905,,FALSE,FALSE,TRUE
KD Lalang Pepuyu,Kelantan,"KD Lalang Pepuyu, Kg Lalang Pepuyu Jln Panglima Bayu, Rantau Panjang, Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9570194,,FALSE,FALSE,TRUE
KD Lati,Kelantan,"KD Lati, Jalan Kota Bharu-Pengkalan Kubor, 17000, Pasir Mas, Kelantan",,,09-7916448,,FALSE,FALSE,TRUE
KD Lawang,Kelantan,"KD Lawang,  Kg. Lawang Batu Gajah Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9570193,,FALSE,FALSE,TRUE
KD Legeh,Kelantan,"KD Legeh, Jalan Sungai Sam-Debong-Jeli, 17700, Jeli, Kelantan",,,09-9469066,,FALSE,FALSE,TRUE
KD Lubok Setol,Kelantan,"KD Lubok Setol, Jalan Lubok Setol, 17200, Pasir Mas, Kelantan",,,09-7953525,,FALSE,FALSE,TRUE
KD Lubok Tapah,Kelantan,"KD Lubok Tapah, Kampung Lubok Tapah, 17000, Pasir Mas, Kelantan",,,09-7903350,,FALSE,FALSE,TRUE
KD Melawi,Kelantan,"KD Melawi, Melawi, 16300, Bachok, Kelantan",,,09-7780689,,FALSE,FALSE,TRUE
KD Melor,Kelantan,"KD Melor, Kampung Melor, Jalan Gunong, 16400, Kota Bharu, Kelantan",,,09-7834331,,FALSE,FALSE,TRUE
KD Mentuan,Kelantan,"KD Mentuan, Sering, Kota Bharu, 16150, Kota Bharu, Kelantan",,,09-7666742,,FALSE,FALSE,TRUE
KD Morak,Kelantan,"KD Morak, Morak, 16250, Tumpat, Kelantan",,,09-7198939,,FALSE,FALSE,TRUE
KD Nibong,Kelantan,"KD Nibong, Kg. Nibong Jalan Tanah Merah- Jeli Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9469067,,FALSE,FALSE,TRUE
KD Padang Mandol,Kelantan,"KD Padang Mandol, Padang Mandol, 16200, Tumpat, Kelantan",,,09-7181735,,FALSE,FALSE,TRUE
KD Padang Rokma,Kelantan,"KD Padang Rokma, Padang Rokma, 16250, Tumpat, Kelantan",,,09-7196902,,FALSE,FALSE,TRUE
KD Palekbang,Kelantan,"KD Palekbang, Palekbang, 16250, Tumpat, Kelantan",,,09-7194904,,FALSE,FALSE,TRUE
KD Paloh 1 (Kesedar),Kelantan,"KD Paloh 1 (Kesedar), Felda Paloh 1, 18300 Gua Musang, 18300, Gua Musang, Kelantan",,,010-5795912,,FALSE,FALSE,TRUE
KD Paloh 3 (Kesedar),Kelantan,"KD Paloh 3 (Kesedar), Felda Paloh 3, 18300 Gua Musang, 18300, Gua Musang, Kelantan",,,010-5795910,,FALSE,FALSE,TRUE
KD Paloh Rawa,Kelantan,"KD Paloh Rawa, Jalan Limau Hantu, 18400 Temangan, 18400, Machang, Kelantan",,,09-9752633,,FALSE,FALSE,TRUE
KD Panggong Lalat,Kelantan,"KD Panggong Lalat, Panggong Lalat, 18300, Gua Musang, Kelantan",,,010-5726379,,FALSE,FALSE,TRUE
KD Pangkal Kalong,Kelantan,"KD Pangkal Kalong, Jln Kuala Krai-Kota Bharu, 16400, Kota Bharu, Kelantan",,,09-7886426,,FALSE,FALSE,TRUE
KD Panglima Bayu,Kelantan,"KD Panglima Bayu, Kg. Panglima Bayu, Bt. 14 Jalan Tanah Merah-Jeli, Batu Gajah Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9582388,,FALSE,FALSE,TRUE
KD Pantai Baru,Kelantan,"KD Pantai Baru, Jalan Pantai Baru, 16300, Bachok, Kelantan",,,09-7780684,,FALSE,FALSE,TRUE
KD Pantai Kundor,Kelantan,"KD Pantai Kundor, Jln Kuala Besar-Kota Bharu, 15350, Kota Bharu, Kelantan",,,09-7711323,,FALSE,FALSE,TRUE
KD Pasir Dusun,Kelantan,"KD Pasir Dusun, Jalan Sungai Sam-Debong-Jeli, 17600, Jeli, Kelantan",,,09-9441092,,FALSE,FALSE,TRUE
KD Pasir Kelang,Kelantan,"KD Pasir Kelang, Jalan Kuala Krai, 18000, Kuala Krai, Kelantan",,,09-9775179,,FALSE,FALSE,TRUE
KD Pauh Lima,Kelantan,"KD Pauh Lima, Kampung Pauh Lima, Jalan Kuala Kerai, 16090, Bachok, Kelantan",,,09-7832986,,FALSE,FALSE,TRUE
KD Pauh Sembilan,Kelantan,"KD Pauh Sembilan, Beris Kubu Besar, 16020, Bachok, Kelantan",,,09-7768578,,FALSE,FALSE,TRUE
KD Pendok,Kelantan,"KD Pendok, Kampung Pendok, 17520, Jeli, Kelantan",,,09-9450032,,FALSE,FALSE,TRUE
KD Pengkalan Datu,Kelantan,"KD Pengkalan Datu, Jln Pengkalan Datu, Sering, Kota Bharu, 16150, Kota Bharu, Kelantan",,,09-7666746,,FALSE,FALSE,TRUE
KD Pengkalan Feri,Kelantan,"KD Pengkalan Feri, Kg Seberang Pasir Mas, Salor, Kota Bharu, 16450, Kota Bharu, Kelantan",,,09-7012333,,FALSE,FALSE,TRUE
KD Pengkalan Nangka,Kelantan,"KD Pengkalan Nangka, Pengkalan Nangka, 16200, Tumpat, Kelantan",,,09-7213299,,FALSE,FALSE,TRUE
KD Peralla,Kelantan,"KD Peralla, Kg. Peralla Gual Ipoh Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9500010,,FALSE,FALSE,TRUE
KD Perasu,Kelantan,"KD Perasu, Jalan Perasu, 18300, Gua Musang, Kelantan",,,010-5726378,,FALSE,FALSE,TRUE
KD Permatang Sungkai,Kelantan,"KD Permatang Sungkai, Kampung Permatang Sungkai, Pasir Puteh, 16800, Pasir Puteh, Kelantan",,,09-7521032,,FALSE,FALSE,TRUE
KD Perupok,Kelantan,"KD Perupok, Perupok, 16300, Bachok, Kelantan",,,09-7780657,,FALSE,FALSE,TRUE
KD Pintu Gerbang,Kelantan,"KD Pintu Gerbang, Kampung Pintu Gerbang, Beris Panchor, 16020, Bachok, Kelantan",,,09-7768573,,FALSE,FALSE,TRUE
KD Pohon Buloh,Kelantan,"KD Pohon Buloh, Jalan Meranti, 17000, Pasir Mas, Kelantan",,,09-7964378,,FALSE,FALSE,TRUE
KD Pohon Tanjung,Kelantan,"KD Pohon Tanjung, Jalan Hospital, 17010, Pasir Mas, Kelantan",,,09-7975905,,FALSE,FALSE,TRUE
KD Pulau Tongkang,Kelantan,"KD Pulau Tongkang, Pulau Tongkang, 16200, Tumpat, Kelantan",,,09-7410052,,FALSE,FALSE,TRUE
KD Rahmat,Kelantan,"KD Rahmat, Jalan Panji, 17200, Pasir Mas, Kelantan",,,09-7980053,,FALSE,FALSE,TRUE
KD Rekang,Kelantan,"KD Rekang, Rekang, 16300, Bachok, Kelantan",,,09-7780688,,FALSE,FALSE,TRUE
KD Renok Baru,Kelantan,"KD Renok Baru, Kampung Renok Baru, Desa Sri Intan, Renok Baru, Km 14 Lebuhraya Gua Musang, 18300, Gua Musang, Kelantan",,,010-5726376,,FALSE,FALSE,TRUE
KD Repek,Kelantan,"KD Repek, Kampung Repek, 17000, Pasir Mas, Kelantan",,,09-7964379,,FALSE,FALSE,TRUE
KD Salor,Kelantan,"KD Salor, Jalan Kota Bharu-Salor, Kota Bharu, 15100, Kota Bharu, Kelantan",,,09-7012845,,FALSE,FALSE,TRUE
KD Simpangan,Kelantan,"KD Simpangan, Simpangan, 16200, Tumpat, Kelantan",,,09-7213289,,FALSE,FALSE,TRUE
KD Sri Mahligai,Kelantan,"KD Sri Mahligai, Kampung, Dusun Durian, Seri Mahligai Dabong, 18000, Kuala Krai, Kelantan",,,09-9339001,,FALSE,FALSE,TRUE
KD Sungai Mengkuang,Kelantan,"KD Sungai Mengkuang, Kampung Sungai Mengkuang, 18000, Kuala Krai, Kelantan",,,09-9341102,,FALSE,FALSE,TRUE
KD Sungai Satan,Kelantan,"KD Sungai Satan , Kampung Sungai Satan, 17700, Jeli, Kelantan",,,09-9461401,,FALSE,FALSE,TRUE
KD Sungai Sok,Kelantan,"KD Sungai Sok, Kampung Sungai Sok, 18000, Kuala Krai, Kelantan",,,09-9340117,,FALSE,FALSE,TRUE
KD Tasek Pauh,Kelantan,"KD Tasek Pauh, Kampung Tasek Pauh, Pasir Puteh, 16810, Pasir Puteh, Kelantan",,,09-7532159,,FALSE,FALSE,TRUE
KD Tawang,Kelantan,"KD Tawang, Jalan Raja Sakti, 16020, Bachok, Kelantan",,,09-7768520,,FALSE,FALSE,TRUE
KD Telaga Ara,Kelantan,"KD Telaga Ara, Jalan Berangan, 16090, Bachok, Kelantan",,,09-7529020,,FALSE,FALSE,TRUE
KD Telekong,Kelantan,"KD Telekong, Kampung Telekong, Jalan Kuala Krai , 18000, Kuala Krai, Kelantan",,,09-9755585,,FALSE,FALSE,TRUE
KD Telosan,Kelantan,"KD Telosan, Kampung Telosan, Pasir Puteh, 16800, Pasir Puteh, Kelantan",,,09-9775201,,FALSE,FALSE,TRUE
KD Tikat,Kelantan,"KD Tikat, Jalan PCB Badang, Kota Bharu, 15200, Kota Bharu, Kelantan",,,09-7442406,,FALSE,FALSE,TRUE
KD Tok Bali,Kelantan,"KD Tok Bali, Kg. Tok Bali, Pasir Puteh, 16700, Pasir Puteh, Kelantan",,,09-7521067,,FALSE,FALSE,TRUE
KD Tujoh,Kelantan,"KD Tujoh, Tujoh, 16200, Tumpat, Kelantan",,,09-7213293,,FALSE,FALSE,TRUE
KD Ulu Kusial,Kelantan,"KD Ulu Kusial, Ulu Kusial, 17500, Tanah Merah, Kelantan",,,09-9775268,,FALSE,FALSE,TRUE
KD Wakaf Aik,Kelantan,"KD Wakaf Aik, Kampung Wakaf Aik, 16020 Bachok, 16020, Bachok, Kelantan",,,09-7768530,,FALSE,FALSE,TRUE
KD Wakaf Bata,Kelantan,"KD Wakaf Bata, Jalan Tanah Merah, Machang, 18500, Machang, Kelantan",,,09-9765925,,FALSE,FALSE,TRUE
KD Wakaf Bunut,Kelantan,"KD Wakaf Bunut, Kampung Wakaf Bunut, Pasir Puteh, 16810, Pasir Puteh, Kelantan",,,09-7532167,,FALSE,FALSE,TRUE
KD Wakaf Raja,Kelantan,"KD Wakaf Raja, Jalan Pasir Putih-Jerteh, Kampung Wakaf Raja, 16800, Pasir Puteh, Kelantan",,,09-7521030,,FALSE,FALSE,TRUE
KK Aring 2,Kelantan,"KK Aring 2, Aring, 18300, Gua Musang, Kelantan",,,09-9286333,,FALSE,FALSE,TRUE
KK Ayer Lanas,Kelantan,"KK Ayer Lanas, Ayer Lanas, 17700, Jeli, Kelantan",,,09-9468333,,FALSE,FALSE,TRUE
KK Bachok,Kelantan,"KK Bachok, 16300 Bachok, 16300, Bachok, Kelantan",,,09-7789333,,FALSE,FALSE,TRUE
KK Badang,Kelantan,"KK Badang, Jalan PCB, 15350 Kota Bharu, 15350, Kota Bharu, Kelantan",,,09-7730333,,FALSE,FALSE,TRUE
KK Bahagia,Kelantan,"Jalan Kuala Krai, 18000 Kuala Krai",,,017-9578437,,FALSE,FALSE,TRUE
KK Balai,Kelantan,"KK Balai, 16300 Bachok, 16300, Bachok, Kelantan",,,09-7767206,,FALSE,FALSE,TRUE
KK Bandar Kota Bharu,Kelantan,"KK Bandar Kota Bharu, Jalan Hospital, 15586 Kota Bharu, 15586, Kota Bharu, Kelantan",,,09-7475770,,FALSE,FALSE,TRUE
KK Bandar Kuala Krai,Kelantan,"KK Bandar Kuala Krai, KKB Jalan Pintas, 18000, Kuala Krai, Kelantan",,,09-9605667,,FALSE,FALSE,TRUE
KK Bandar Pasir Mas,Kelantan,"KK Bandar Pasir Mas, Bandar Pasir Mas, 17000, Pasir Mas, Kelantan",,,09-7901333,,FALSE,FALSE,TRUE
KK Bandar Tumpat,Kelantan,"KK Bandar Tumpat , Bandar Tumpat , 16200, Tumpat, Kelantan",,,09-7255500,,FALSE,FALSE,TRUE
KK Banggol Judah,Kelantan,"KK Banggol Judah, Jln. Machang-Pasir puteh, Machang, 18500, Machang, Kelantan",,,09-9766544,,FALSE,FALSE,TRUE
KK Banggol Pa' Esah,Kelantan,"KK Banggol Pa' Esah, Kampung Banggul Pa'Esah, Pasir Puteh, 16800, Pasir Puteh, Kelantan",,,09-7521031,,FALSE,FALSE,TRUE
KK Batang Merbau,Kelantan,"KK Batang Merbau, Klinik Kesihatan Batang Merbau, Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9582387,,FALSE,FALSE,TRUE
KK Batu 30,Kelantan,"KK Batu 30, Jalan Kuala Krai, 18500 Machang, 18500, Machang, Kelantan",,,09-9752355,,FALSE,FALSE,TRUE
KK Batu Gajah,Kelantan,"KK Batu Gajah,  Batu 13, Jalan Tanah Merah-Jeli 17510 Tanah Merah, 17510, Tanah Merah, Kelantan",,,09-9581033,,FALSE,FALSE,TRUE
KK Batu Melintang,Kelantan,"KK Batu Melintang, Kampung Batu Melintang, 17520 Batu Melintang, 17520, Jeli, Kelantan",,,09-9447233,,FALSE,FALSE,TRUE
KK Batu Mengkebang,Kelantan,"KK Batu Mengkebang, Mengkebang, 18000, Kuala Krai, Kelantan",,,09-9609290,,FALSE,FALSE,TRUE
KK Belimbing,Kelantan,"KK Belimbing, Kg Belimbing, 17500 Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9555330,,FALSE,FALSE,TRUE
KK Bendang Kerian,Kelantan,"KK Bendang Kerian, Bendang Kerian, 16200, Tumpat, Kelantan",,,09-7253539,,FALSE,FALSE,TRUE
KK Berek,Kelantan,"KK Berek, Jalan Bukit Marak, 16450 Kota Bharu, 16450, Kota Bharu, Kelantan",,,09-7650105,,FALSE,FALSE,TRUE
KK Beris,Kelantan,"KK Beris, Kubor Besar, 16300 Bachok, 16300, Bachok, Kelantan",,,09-7788633,,FALSE,FALSE,TRUE
KK Beris Panchor,Kelantan,"KK Beris Panchor, 16020 Tawang, Bachok, 16020, Bachok, Kelantan",,,09-7767358,,FALSE,FALSE,TRUE
KK Bertam Baru,Kelantan,"KK Bertam Baru, Bertam Baru, 18300, Gua Musang, Kelantan",,,09-9126626,,FALSE,FALSE,TRUE
KK Biak,Kelantan,"KK Biak, Biak, 18000, Kuala Krai, Kelantan",,,09-9339002,,FALSE,FALSE,TRUE
KK Bukit Bakar,Kelantan,"KK Bukit Bakar, Batu 30, Machang, 18500, Machang, Kelantan",,,09-7870107,,FALSE,FALSE,TRUE
KK Bukit Bunga,Kelantan,"KK Bukit Bunga, Kg Bukit Bunga, Jalan Tanah Merah-Jeli, 17500 Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9469068,,FALSE,FALSE,TRUE
KK Bunohan,Kelantan,"KK Bunohan, Jalan Pangkalan Kubor 16200 Tumpat, 16200, Tumpat, Kelantan",,,09-7211033,,FALSE,FALSE,TRUE
KK Cabang 3 Perol,Kelantan,"KK Cabang 3 Perol, Cabang 3 Perol, 16010, Kota Bharu, Kelantan",,,09-7123335,,FALSE,FALSE,TRUE
KK Chekok,Kelantan,"KK Chekok, Chekok, 17060, Pasir Mas, Kelantan",,,09-7942333,,FALSE,FALSE,TRUE
KK Chempaka,Kelantan,"KK Chempaka, Jalan Panji, 16100 Kota Bharu, 16100, Kota Bharu, Kelantan",,,09-7732341,,FALSE,FALSE,TRUE
KK Cherang Hangus,Kelantan,"KK Cherang Hangus, Cherang Hangus, 17000, Pasir Mas, Kelantan",,,09-7917969,,FALSE,FALSE,TRUE
KK Cherang Ruku,Kelantan,"KK Cherang Ruku, Semerak 16700 Pasir Puteh, 16700, Pasir Puteh, Kelantan",,,09-6912333,,FALSE,FALSE,TRUE
KK Chiku 3,Kelantan,"KK Chiku 3, Chiku 3, 18300, Gua Musang, Kelantan",,,09-9285333,,FALSE,FALSE,TRUE
KK Dabong,Kelantan,"KK Dabong, Dabong, 18200, Kuala Krai, Kelantan",,,09-9602221,,FALSE,FALSE,TRUE
KK Gaal,Kelantan,"KK Gaal, Gaal, 16800, Pasir Puteh, Kelantan",,,09-7867199,,FALSE,FALSE,TRUE
KK Gemang,Kelantan,"KK Gemang, Kampung Gemang, Ayer Lanas, 17700, Jeli, Kelantan",,,09-9461501 ,,FALSE,FALSE,TRUE
KK Geting,Kelantan,"KK Geting, Geting, Pengkalan Kubor, 16200, Tumpat, Kelantan",,,09-7211137,,FALSE,FALSE,TRUE
KK Gong Kulim,Kelantan,"KK Gong Kulim, Kampung Kulim, 16800 Pasir Puteh, 16800, Pasir Puteh, Kelantan",,,09-7520734,,FALSE,FALSE,TRUE
KK Gua Musang,Kelantan,"KK Gua Musang, 18300 Gua Musang, 18300, Gua Musang, Kelantan",,,09-9121333,,FALSE,FALSE,TRUE
KK Gual Ipoh,Kelantan,"KK Gual Ipoh, Kg Gual Ipoh 17500 Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9551949,,FALSE,FALSE,TRUE
KK Gual Periok,Kelantan,"KK Gual Periok, Gual Periok, 17200, Pasir Mas, Kelantan",,,-,,FALSE,FALSE,TRUE
KK Gunong,Kelantan,"KK Gunong, 16390 Bachok, 16390, Bachok, Kelantan",,,09-7834333,,FALSE,FALSE,TRUE
KK Jelawat,Kelantan,"KK Jelawat, Pejabat Kesihatan Daerah Bachok, 16300, Bachok, Kelantan",,,09-7788333,,FALSE,FALSE,TRUE
KK Jeli,Kelantan,"KK Jeli, Jeli, 17600, Jeli, Kelantan",,,09-9440733,,FALSE,FALSE,TRUE
KK Jeram,Kelantan,"KK Jeram, Jeram, 16800, Pasir Puteh, Kelantan",,,09-7867033,,FALSE,FALSE,TRUE
KK Jeram Tekoh,Kelantan,"KK Jeram Tekoh, Jeram Tekoh, 18300, Gua Musang, Kelantan",,,09-9126308,,FALSE,FALSE,TRUE
KK Jerek,Kelantan,"KK Jerek, Kampung Jerek, Wakil Pos Bertam, 18300, Gua Musang, Kelantan",,,010-5726382,,FALSE,FALSE,TRUE
KK Joh,Kelantan,"Kampung Joh, Machang",,,018-3264544,,FALSE,FALSE,TRUE
KK Kandis,Kelantan,"KK Kandis, Bachok, 16300, Bachok, Kelantan",,,09-7782825,,FALSE,FALSE,TRUE
KK Kangkong,Kelantan,"KK Kangkong, Jalan Pasir Mas Tanah Merah 17040 Pasir Mas, 17040, Pasir Mas, Kelantan",,,09-7943155,,FALSE,FALSE,TRUE
KK Karangan,Kelantan,"Klinik Kesihatan Karangan, Jalan Kuala Krai, 18000 Kuala Krai, Kelantan",,,011-10170751,,FALSE,FALSE,TRUE
KK Kasar,Kelantan,"KK Kasar, Klinik Kesihatan Kasar, Pasir Mas, 17000, Pasir Mas, Kelantan",,,09-7903352,,FALSE,FALSE,TRUE
KK Kemahang,Kelantan,"KK Kemahang, Felda Kemahang 17500 Tanah Merah, 17500, Tanah Merah, Kelantan",,,09-9581192,,FALSE,FALSE,TRUE
KK Kerilla,Kelantan,"Klinik Kesihatan Kerilla, Jalan Temangan Kerilla, 18400 Temangan",,,014-8128270,,FALSE,FALSE,TRUE
KK Keroh,Kelantan,"KK Keroh, Jalan Kuala Krai, 18000, Kuala Krai, Kelantan",,,09-9609209,,FALSE,FALSE,TRUE
KK Ketereh,Kelantan,"KK Ketereh, 16450 Kota Bharu, 16450, Kota Bharu, Kelantan",,,09-7886055,,FALSE,FALSE,TRUE
KK Kg Bandar,Kelantan,"KK Kg Bandar, Jalan Kemubu, 16600 Pulai Chondong, 16600, Machang, Kelantan",,,09-9770108 ,,FALSE,FALSE,TRUE
KK Kijang,Kelantan,"KK Kijang, Jalan PCB Badang, 15350 Kota Bharu, 15350, Kota Bharu, Kelantan",,,09-7732142,,FALSE,FALSE,TRUE
KK Kok Lanas,Kelantan,"KK Kok Lanas, Kilometer 25, Jalan Kuala Krai 16450 Kotan Bharu, 16450, Kota Bharu, Kelantan",,,09-7880900,,FALSE,FALSE,TRUE
KK Kuala Balah,Kelantan,"KK Kuala Balah, Kuala Balah, 17510, Jeli, Kelantan",,,09-9361233,,FALSE,FALSE,TRUE
KK Kuala Betis,Kelantan,"KK Kuala Betis, Kuala Betis, 18300, Gua Musang, Kelantan",,,09-9150103,,FALSE,FALSE,TRUE
KK Kubang Kerian,Kelantan,"KK Kubang Kerian, Jln Istana Mahkota, Kota Bharu, 16150, Kota Bharu, Kelantan",,,09-7667330,,FALSE,FALSE,TRUE
KK Kubang Kual,Kelantan,"KK Kubang Kual, Kubang Kual, 17000, Pasir Mas, Kelantan",,,09-7904973,,FALSE,FALSE,TRUE
KK Kuchelong,Kelantan,"KK Kuchelong, Kuchelong, 16090 Bachok, 16090, Bachok, Kelantan",,,09-7832989,,FALSE,FALSE,TRUE
KK Labok,Kelantan,"KK Labok, 18500 Labok, Machang, 18400, Machang, Kelantan",,,09-7878533,,FALSE,FALSE,TRUE
KK Laloh,Kelantan,"KK Laloh, Laloh, 18000, Kuala Krai, Kelantan",,,09-9668826,,FALSE,FALSE,TRUE
KK Lebir,Kelantan,"KK Lebir, Lebir, 18300, Gua Musang, Kelantan",,,09-9159001,,FALSE,FALSE,TRUE
KK Limau Kasturi,Kelantan,"KK Limau Kasturi, Wakil Pos Limau Kasturi, 18300, Gua Musang, Kelantan",,,010-5795891,,FALSE,FALSE,TRUE
KK Lojing,Kelantan,"KK Lojing, Lojing, 18300, Gua Musang, Kelantan",,,09-9221406,,FALSE,FALSE,TRUE
KK Lubok Bongor,Kelantan,"KK Lubok Bongor, Lubok Bongor, 17600, Jeli, Kelantan",,,09-9361022,,FALSE,FALSE,TRUE
KK Lubuk Pukul,Kelantan,"KK Lubuk Pukul, Jalan Kota Bharu - Bachok, 16150, Kota Bharu, Kelantan",,,09-7640629,,FALSE,FALSE,TRUE
KK Lundang Paku,Kelantan,"KK Lundang Paku, Jalan Dewan Beta, 15100, Kota Bharu, 15100, Kota Bharu, Kelantan",,,011-65730466,,FALSE,FALSE,TRUE
KK Machang,Kelantan,"KK Machang, Machang, 18500 Machang, 18500, Machang, Kelantan",,,09-9751039 ,,FALSE,FALSE,TRUE
