name,state,Full Address,Country,lat,lng,providesPrep,providesPep,freeSTIscreening,googlePlaceId,phone,email
KD Serom 2,Johor,"KD Serom 2, Serom, Sungai Mati Ledang, 84410, Tangkak, Johor",Malaysia,2.160027,102.5803598,FALSE,FALSE,TRUE,ChIJD0p2RmPG0TERXFgmWJd-UoY,06-9755053,
KD Serom 3,Johor,"KD Serom 3, Serom, Sg. Mati Ledang, 84410, Tangkak, Johor",Malaysia,2.163943,102.585073,FALSE,FALSE,TRUE,ChIJR9XxRXrG0TERq_9X5V9jRB4,06-9756602,
KD Serom 6,Johor,"KD Serom 6, Sungai Mati, Ledang, 84410, Tangkak, Johor",Malaysia,2.174097,102.598151,FALSE,FALSE,TRUE,ChIJK8LWG97F0TERZ9GOi4wwluo,06-9756593,
KD Sg Telor,Johor,"KD Sg Telor, Kg Seri Jaya, Sg Telor, 81900, Kota Tinggi, Johor",Malaysia,1.7412351,103.8304465,FALSE,FALSE,TRUE,ChIJmzlPj4Jh2jER9yQvz9lC9WM,07-8827780,
KD Sialang,Johor,"KD Sialang, Tangkak, Ledang, 84900, Tangkak, Johor",Malaysia,2.282149,102.5181551,FALSE,FALSE,TRUE,ChIJKce0p4jc0TERkU-BIymqH-o,06-9788525,
KD Simpang 6,Johor,"KD Simpang 6, Rengit, Batu Pahat, 83000, Batu Pahat, Johor",Malaysia,1.8638262,102.9628332,FALSE,FALSE,TRUE,ChIJQSDJp8tQ0DERHMwTJiJ3sBc,07-4296451,
KD Simpang Lima Darat,Johor,"KD Simpang Lima Darat, Bukit Gambir, Ledang, 84800, Tangkak, Johor",Malaysia,2.2334434,102.6164085,FALSE,FALSE,TRUE,ChIJe4NhXFnF0TERQSC-oeLZMGs,06-9765914,
KD Simpang Lima Pekan,Johor,"KD Simpang Lima Pekan, Bukit Gambir, Ledang, 84800, Tangkak, Johor",Malaysia,2.1991144,102.6358689,FALSE,FALSE,TRUE,ChIJzyRKtXHP0TERTF4-XvN3R_I,06-9764641,
KD Skudai,Johor,"KD Skudai, No 15A&15B, Jln Lawang, Bt10 Skudai, Johor, 81300, Johor Bahru, Johor",Malaysia,1.5387619,103.6596325,FALSE,FALSE,TRUE,EkQxNSwgSmFsYW4gTGF3YW5nLCBTa3VkYWksIDgxMzAwIFNrdWRhaSwgSm9ob3IgRGFydWwgVGEnemltLCBNYWxheXNpYSIwEi4KFAoSCcegJf_Bc9oxEW_hbEF_ouDYEA8qFAoSCVmSjvrBc9oxEewGJuOrqkHN,07-5587939,
KD Sri Bunian,Johor,"KD Sri Bunian, Batu 33, Jln Johor Pontian, 82000, Pontian, Johor",Malaysia,1.4795955,103.3942675,FALSE,FALSE,TRUE,ChIJ2XhJCHiY0DERZySij5q_qk0,07-6862439,
KD Sri Ladang,Johor,"KD Sri Ladang, Kampong Sri Ladang, 83000, Batu Pahat, Johor",Malaysia,1.7355992,103.1581198,FALSE,FALSE,TRUE,ChIJlZJbJN300DERlbs5w2nISIg,07-4244198,
KD Sri Lalang,Johor,"KD Sri Lalang, 86000 Kluang, 86000, Kluang, Johor",Malaysia,1.9912735,103.2541658,FALSE,FALSE,TRUE,ChIJaaEN0k5p0DERw6S4I6dWqT0,07-7765343,
KD Sri Ledang (Felda),Johor,"KD Sri Ledang (Felda), Jementah, Ledang, 85220, Tangkak, Johor",Malaysia,2.271093,102.5419882,FALSE,FALSE,TRUE,ChIJm0ePnULb0TERh3G6FtnxXSk,06-9776753,
KD Sri Makmor,Johor,"KD Sri Makmor, Tangkak, Ledang, 84900, Tangkak, Johor",Malaysia,2.257071,102.527176,FALSE,FALSE,TRUE,ChIJx5t2fajc0TERrLu4grNyFEQ,06-9789012,
KD Sri Menanti,Johor,"KD Sri Menanti, Kampung Sri Menanti, 83000, Batu Pahat, Johor",Malaysia,1.910646,102.689554,FALSE,FALSE,TRUE,ChIJqd8ydF2u0TERmNcyQrWtL6s,07-4859021,
KD Sri Mendapat,Johor,"KD Sri Mendapat, Kampong Sri Mendapat, 83000, Batu Pahat, Johor",Malaysia,1.8783018,102.9250878,FALSE,FALSE,TRUE,ChIJm6fonmFR0DERJ-2Arwlj6x4,07-4544714,
KD Sri Pantai,Johor,"KD Sri Pantai, Jalan Masjid, 86800, Mersing, Johor",Malaysia,2.392354,103.85813,FALSE,FALSE,TRUE,ChIJ9wkivy1LxTERdrlUzBhHi1M,07-7996303,
KD Sungai Ara (Felcra),Johor,"KD Sungai Ara (Felcra), Felcra Sg Ara, 81900, Kota Tinggi, Johor",Malaysia,5.3369117,100.2741446,FALSE,FALSE,TRUE,ChIJjdTQdCLASjARN4CvjiwOxl4,07-8823406,
KD Sungai Ayam,Johor,"KD Sungai Ayam, Kg. Sg. Ayam, 83040, Batu Pahat, Johor",Malaysia,1.7736147,102.9326588,FALSE,FALSE,TRUE,ChIJvaBZsYL40DERFETCMy_k5_I,07-4288255,
KD Sungai Balang Darat,Johor,"KD Sungai Balang Darat, Kg Sg Balang Darat Sri Menanti, 84160, Muar, Johor",Malaysia,1.9350072,102.7522902,FALSE,FALSE,TRUE,ChIJm-3lj62t0TER5UgcEDZn9QM,06-9883312,
KD Sungai Bilah,Johor,"KD Sungai Bilah, Bukit Gambir, Ledang, 84800, Tangkak, Johor",Malaysia,2.2062574,102.6597415,FALSE,FALSE,TRUE,ChIJ5eVI7gbP0TERG8ANsjdewI8,06-9764642,
KD Sungai Boh,Johor,"KD Sungai Boh, Jln Sg. Boh Pontian, 82030, Pontian, Johor",Malaysia,1.365891102,103.5247139,FALSE,FALSE,TRUE,ChIJRWyMLJ6n0DERMVcUTI368c4,07-6961058,
KD Sungai Bunyi,Johor,"KD Sungai Bunyi, Bt 35 Jln Johor Pontian, 82000, Pontian, Johor",Malaysia,1.4788643,103.3934228,FALSE,FALSE,TRUE,ChIJibkkXIyj0DERRQF10xDzPmk,07-6867419,
KD Sungai Burung,Johor,"KD Sungai Burung, Jln Sg. Burung Pekan Nenas, Pontian, 81500, Pontian, Johor",Malaysia,1.506689,103.511377,FALSE,FALSE,TRUE,ChIJzx-7j7qf0DERaZM4DwNSVoQ,07-6992348,
KD Sungai Gersik,Johor,"KD Sungai Gersik, Kg Sg Gersik, 84000, Muar, Johor",Malaysia,1.936595,102.741455,FALSE,FALSE,TRUE,ChIJFzNz_Yqt0TERInWgFZsw75Y,06-9882068,
KD Sungai Karang,Johor,"KD Sungai Karang, Jln Sg. Karang Kukup Pontian, 82300, Pontian, Johor",Malaysia,1.3098631,103.4742993,FALSE,FALSE,TRUE,ChIJGyEITxGm0DER1NRSbz4F1Oo,07-6883769,
KD Sungai Karas,Johor,"KD Sungai Karas, Sungai Karas, Bekok, 86500, Segamat, Johor",Malaysia,2.2965282,103.1305923,FALSE,FALSE,TRUE,ChIJB3CyC0si0DERJTdFIVILdvk,07-9255355,
KD Sungai Linau,Johor,"KD Sungai Linau, Simpang Renggam, 86200 Kluang, Johor, 86200, Kluang, Johor",Malaysia,1.841304903,103.2432653,FALSE,FALSE,TRUE,ChIJMWZTaJth0DERVo3YsQ2cNvQ,07-7552633,
KD Sungai Melayu,Johor,"KD Sungai Melayu, Kg. Sungai Melayu, 81200, Johor Bahru, Johor",Malaysia,1.4547789,103.6909027,FALSE,FALSE,TRUE,ChIJGYWXYRoN2jERxxM5S4X3fPY,07-2711902,
KD Sungai Merlong,Johor,"KD Sungai Merlong, Rengit, Batu Pahat, 83000, Batu Pahat, Johor",Malaysia,1.6656891,103.1837081,FALSE,FALSE,TRUE,ChIJNaGlxyiN0DERei2oHdwInAo,07-4244217,
KD Sungai Muda,Johor,"KD Sungai Muda, JKR 1515 Kg Sg Muda, 84160, Muar, Johor",Malaysia,1.9222311,102.724161,FALSE,FALSE,TRUE,ChIJdRoR_dqt0TER-q2nir2zWDE,06-9882063,
KD Sungai Sayong,Johor,"KD Sungai Sayong, 86300 Renggam, Kluang, Johor, 86007, Kluang, Johor",Malaysia,1.8834686,103.4018947,FALSE,FALSE,TRUE,ChIJ9wH2s1Z70DERWcEnoLKvuWA,07-7575133,
KD Sungai Sibol (Felda),Johor,"KD Sungai Sibol (Felda), Felda Sg Sibol, 81900, Kota Tinggi, Johor",Malaysia,1.849185,103.6360699,FALSE,FALSE,TRUE,ChIJ8c6oK1OB2jER5rK6XYFEp4Q,07-8963857,
KD Sungai Terap,Johor,"KD Sungai Terap, JKR 2173 Kg Sungai Terap Muar, 84000, Muar, Johor",Malaysia,2.0789999,102.6043996,FALSE,FALSE,TRUE,ChIJvWO7QEc8zDERTtdpa5KpaQs,06-9859754,
KD Sungai Tiram,Johor,"KD Sungai Tiram, JKR 2114, Jln Sg. Tiram, 81800 Ulu Tiram, 81800, Johor Bahru, Johor",Malaysia,1.5881949,103.8622524,FALSE,FALSE,TRUE,ElcyMTE0LCBKYWxhbiBTdW5nYWkgVGlyYW0sIEthbXB1bmcgVGVuYW5nLCA4MTgwMCBVbHUgVGlyYW0sIEpvaG9yIERhcnVsIFRhJ3ppbSwgTWFsYXlzaWEiMRIvChQKEglvBxIhAmnaMRFBAFpcOMqOnhDCECoUChIJrUfno7hl2jER94XzTRDlaIM,07-8616449,
KD Talang Bunut,Johor,"KD Talang Bunut, Kampung Talang Olak Bunut, 83000, Batu Pahat, Johor",Malaysia,1.854504,102.9464369,FALSE,FALSE,TRUE,ChIJ0yFQwhVF0DERslE6P9AhLSs,07-4545416,
KD Tanjong Buai,Johor,"KD Tanjong Buai, Kg. Tanjung Buai, 81900, Kota Tinggi, Johor",Malaysia,1.4965346,104.0441745,FALSE,FALSE,TRUE,ChIJuygaCA1H2jER4xdjUKqeJxk,013-7306382,
KD Tanjong Langsat,Johor,"KD Tanjong Langsat, JKR 5376, Jln Kg Tg Langsat, Masai, Johor, 81750, Johor Bahru, Johor",Malaysia,1.4888533,103.8812305,FALSE,FALSE,TRUE,ChIJtZZz5sRq2jERXw-agQ4kPRA,07-2167657,
KD Tanjong Serindit,Johor,"KD Tanjong Serindit, Kampung Tanjung Serindit, 81900, Kota Tinggi, Johor",Malaysia,1.513008,104.1043928,FALSE,FALSE,TRUE,ChIJicHsmIBI2jERyqPE9vtca_Y,013 7712802,
KD Tanjung Ayer Hitam,Johor,"KD Tanjung Ayer Hitam, Jln Kayu Ara Pasong Pontian, 82010, Pontian, Johor",Malaysia,1.5878734,103.4107226,FALSE,FALSE,TRUE,ChIJjb92giya0DERzh_awTaHUqE,07-6952520,
KD Tanjung Laboh,Johor,"KD Tanjung Laboh, Batu 10 Kampung Koris, Tanjung Laboh, 83200, Batu Pahat, Johor",Malaysia,1.7553452,103.0136119,FALSE,FALSE,TRUE,ChIJvfHdv6L30DERw5ICDCKVz9E,07-4293837,
KD Tanjung Selabu,Johor,"KD Tanjung Selabu, JKR 1916, Kg Tg. Selabu Bkt. Pasir, 84000, Muar, Johor",Malaysia,2.1437806,102.6033726,FALSE,FALSE,TRUE,ChIJTzVqvevH0TERSQFwa6eDVT0,06-9858206,
KD Tanjung Semberong,Johor,"KD Tanjung Semberong, Kg. Tanjung Semberong, 86400, Batu Pahat, Johor",Malaysia,1.8792551,103.1048449,FALSE,FALSE,TRUE,ChIJvXI1CDtc0DERLHOiXqpBOjw,07-4544711,
KD Telok Bakong,Johor,"KD Telok Bakong, Serom, Sungai Mati Ledang, 84410, Tangkak, Johor",Malaysia,2.13333,102.617,FALSE,FALSE,TRUE,ChIJpTbbbSvG0TERGex3EL0yuvw,06-9756598,
KD Telok Kerang,Johor,"KD Telok Kerang, Jln Teluk Kerang Kukup Pontian, 82300, Pontian, Johor",Malaysia,1.41307,103.429377,FALSE,FALSE,TRUE,ChIJNSg6ovKj0DERJ-o3hTDBFxk,07-6867804,
KD Telok Rimba,Johor,"KD Telok Rimba, 84000 Sungai Mati, Ledang, 84000, Tangkak, Johor",Malaysia,2.1752658,102.5054254,FALSE,FALSE,TRUE,ChIJsykeXgDD0TERYTvxMzymE9Q,06-9751054,
KD Telok Sengat,Johor,"KD Telok Sengat, Kampung Telok Sengat, 81900, Kota Tinggi, Johor",Malaysia,1.56247,104.0312149,FALSE,FALSE,TRUE,ChIJ6_Pf0T1E2jERgTxs9gumLDY,07-8955446,
KD Teluk Ramunia,Johor,"KD Teluk Ramunia, Jalan Ramunia, 81900, Kota Tinggi, Johor",Malaysia,1.372267,104.2465871,FALSE,FALSE,TRUE,EjxKbG4gVGVsdWsgUmFtdW5pYSwgVGVsdWsgUmFtdW5pYSwgUGVuZ2VyYW5nLCBKb2hvciwgTWFsYXlzaWEiLiosChQKEgmfTgXMHDPaMRHrZshXihWFxRIUChIJWWLW3A4z2jERG9UJXcSNCHc,07-8264420,
KD Temiang,Johor,"KD Temiang, JKR 1317 Kg Temiang Muar, 84000, Muar, Johor",Malaysia,2.0897018,102.5830216,FALSE,FALSE,TRUE,ChIJvwFFanm40TERlrUBbz8md_Q,06-9513363,
KD Temu Jodoh,Johor,"KD Temu Jodoh, Chaah, Segamat, 85400, Segamat, Johor",Malaysia,2.1812103,103.0374904,FALSE,FALSE,TRUE,ChIJYTsMvM070DER5Qn3ADYoxEg,07-9261277,
KD Tenang,Johor,"KD Tenang, Kg Tenang, Air Panas, 85300, Segamat, Johor",Malaysia,2.4733392,103.0533803,FALSE,FALSE,TRUE,ChIJVVVV5WHZzzER24zYD8ZxOco,07-9287819,
KD Tenang Station,Johor,"KD Tenang Station, Tenang Station, Labis, Johor, 85000, Segamat, Johor",Malaysia,2.4655045,102.9569625,FALSE,FALSE,TRUE,ChIJB-JhZtPXzzERjz6BOBw0e14,07-9270130,
KD Tenggaroh 1 (Felda),Johor,"KD Tenggaroh 1 (Felda), Mersing, 86800, Mersing, Johor",Malaysia,2.087769,103.8907429,FALSE,FALSE,TRUE,ChIJcwmW8N2_2jERw91oXEDJcbw,07-7911611,
KD Tenggaroh 5 (Felda),Johor,"KD Tenggaroh 5 (Felda), Mersing, 86800, Mersing, Johor",Malaysia,2.4082288,103.8448134,FALSE,FALSE,TRUE,ChIJOZWHgYdLxTERhb9J5zxEaEE,07-7911208,
KD Tenggaroh Selatan 1,Johor,"KD Tenggaroh Selatan 1, Felda Tenggaroh 1, 81900, Kota Tinggi, Johor",Malaysia,2.0311014,104.0497161,FALSE,FALSE,TRUE,EkUxLCBKYWxhbiBGZWxkYSBUZW5nZ2Fyb2ggU2VsYXRhbiwgODE5MDAsIEpvaG9yIERhcnVsIFRhJ3ppbSwgTWFsYXlzaWEiMBIuChQKEglB0wXmC-naMRGupPmHuJiHWhABKhQKEglxK46qGOnaMREL_NYBZpuZPA,07-7914796,
KD Tiram Duku,Johor,"KD Tiram Duku, Johor Bahru, 80950, Johor Bahru, Johor",Malaysia,1.4798575,103.7642576,FALSE,FALSE,TRUE,ChIJJzpr08YS2jER9dSTtR2y9NU,07-5073480,
KD Triang,Johor,"KD Triang, Jln Triang, 86800, Mersing, Johor",Malaysia,2.6121305,103.6941672,FALSE,FALSE,TRUE,ChIJYx3xnj6mzzERxEiZHaHkVYE,07-7944628,
KD Ulu Benut,Johor,"KD Ulu Benut, Simpang Renggam, 86200 Kluang, Johor, 86200, Kluang, Johor",Malaysia,1.8394506,103.3356272,FALSE,FALSE,TRUE,ChIJ_Wv8Gwdj0DERprzOERrFQCA,07-7552433,
KD Ulu Choh,Johor,"KD Ulu Choh, Kg Ulu Choh, 81150, Kulai, Johor",Malaysia,1.5246032,103.5432401,FALSE,FALSE,TRUE,ChIJ9yWBP92f0DERtokktwLOogg,07-6993621,
KD Ulu Penggeli,Johor,"KD Ulu Penggeli, 86007 Kluang, Johor, 86007, Kluang, Johor",Malaysia,2.0684197,103.3634569,FALSE,FALSE,TRUE,ChIJUavn5aFy0DERIKVMsoscO_I,07-7863800,
KD Ulu Tebrau (Felda),Johor,"KD Ulu Tebrau (Felda), 3195A- Felda Ulu Tebrau, Ulu Tiram, 81800, Johor Bahru, Johor",Malaysia,1.6327581,103.7553737,FALSE,FALSE,TRUE,ChIJ09AnJBZl2jERGZzmAtRvIq0,07-8601210,
KK Air Hitam,Johor,"KK Air Hitam, Batu 15, Muar, 84200, Muar, Johor",Malaysia,2.0273885,102.7649837,FALSE,FALSE,TRUE,ChIJtSt-zo600TERPGgRXQYso0M,07-4212512,
KK Air Tawar 2,Johor,"KK Air Tawar 2, Felda Air Tawar 2, 81920 Kota Tinggi, Johor, 81920, Kota Tinggi, Johor",Malaysia,1.67614,104.0197259,FALSE,FALSE,TRUE,ChIJgVtTzpFb2jERQ24lL-s780E,07-8932207,
KK Air Tawar 5 (Felda),Johor,"KK Air Tawar 5 (Felda), Felda Air Tawar 5, 81900 Kota Tinggi, Johor",Malaysia,1.5976804,104.0828402,FALSE,FALSE,TRUE,ChIJBy-FbQBF2jER8Nj7lmZBUbU,07-8952872,
KK Ayer Baloi,Johor,"KK Ayer Baloi, Ayer Baloi, Pontian, 82100, Pontian, Johor",Malaysia,1.5927428,103.3313369,FALSE,FALSE,TRUE,ChIJ21RNR1-Q0DERXOuqQ-sBz4o,07-6931213,
KK Ayer Hitam,Johor,"KK Ayer Hitam, Batu 1 Jalan Yong Peng, 86100, Batu Pahat, Johor",Malaysia,1.9254208,103.1776962,FALSE,FALSE,TRUE,ChIJF1AWePdn0DERXJWdoWVDZwY,07-7581966,
KK Bagan,Johor,"KK Bagan, MLO 091, Pekan Parit Besar Bagan, Bagan, 83000, Batu Pahat, Johor",Malaysia,1.8493854,102.8555906,FALSE,FALSE,TRUE,ChIJ-fdst2NU0DERaKBnhViiy9Y,07-4138107,
KK Bakri,Johor,"KK Bakri, Jalan Muar ke Pagoh, Muar, 84600, Muar, Johor",Malaysia,2.1565161,102.7796554,FALSE,FALSE,TRUE,EiZKbG4gTXVhci1MYWJpcywgUGFnb2gsIEpvaG9yLCBNYWxheXNpYSIuKiwKFAoSCWMwMdAmM9AxEQKDGYbnVTCjEhQKEgkzJWRWb8vRMRFgHn55HIxZLQ,06-9867007,
KK Bandar Mas,Johor,"KK Bandar Mas, Bandar Mas, 81900 Kota Tinggi, Johor, 81900, Kota Tinggi, Johor",Malaysia,1.6125524,104.1538983,FALSE,FALSE,TRUE,ChIJJW3wODFO2jERbyarUGGKBag,07-8236155,
KK Bandar Penawar,Johor,"KK Bandar Penawar, Jln Pembangunan, Bandar Penawar, 81930, Kota Tinggi, Johor",Malaysia,1.5511193,104.2301029,FALSE,FALSE,TRUE,ChIJI4-DRXhM2jER8_WWWlxFthI,07-8221064,
KK Bandar Putra,Johor,"KK Bandar Putra, Jalan Genuang, Bandar Putra, Segamat, 85000, Segamat, Johor",Malaysia,2.4945178,102.8630752,FALSE,FALSE,TRUE,ChIJbYqI9ZfTzzERNZ5ns2Uy988,07-9436099,
KK Bandar Tenggara,Johor,"KK Bandar Tenggara, Kulaijaya, 81440, Kota Tinggi, Johor",Malaysia,1.8456684,103.6403576,FALSE,FALSE,TRUE,ChIJPa2Djq2G2jER2uqc6mGqbNg,07-8966199,
KK Batu Anam,Johor,"KK Batu Anam, Jalan Bukit Cantik, Jalan Muar, Batu Anam, 85100, Segamat, Johor",Malaysia,2.4384562,102.6846356,FALSE,FALSE,TRUE,ChIJY50pmc8y0DERRpGDlz250iQ,07-9499249,
KK Bayu Damai,Johor,"KK Bayu Damai, Pengerang, 81600, Kota Tinggi, Johor",Malaysia,1.3752595,104.1378891,FALSE,FALSE,TRUE,ChIJTV8UDjox2jERWiu3kEnKa6A,019-7251130,
KK Bekok,Johor,"KK Bekok, Jalan Gunung, 86500 Bekok, Segamat, 86500, Segamat, Johor",Malaysia,2.2964941,103.1307867,FALSE,FALSE,TRUE,EkRKbG4gR3VudW5nLCBLYW1wdW5nIEJla29rLCA4NjUwMCBCZWtvaywgSm9ob3IgRGFydWwgVGEnemltLCBNYWxheXNpYSIuKiwKFAoSCZ34bcpLItAxEVWm4-LTOrB1EhQKEgkHcLILSyLQMRElN0UhUgt2-Q,07-9221241,
KK Benut,Johor,"KK Benut, Jalan Parit Ismail, Benut, 82200, Pontian, Johor",Malaysia,1.6930825,103.2835312,FALSE,FALSE,TRUE,EjVKbG4gUGFyaXQgSXNtYWlsLCBCZW51dCwgSm9ob3IgRGFydWwgVGEnemltLCBNYWxheXNpYSIuKiwKFAoSCb89HfMVidAxEegyoh0AmqSzEhQKEgkN_DHp5o3QMRG_SIdRLY62gQ,07-6903633,
KK Bukit Besar,Johor,"KK Bukit Besar, Felda Bukit Besar, Kulai Jaya, 81450, Kota Tinggi, Johor",Malaysia,1.7683594,103.7063868,FALSE,FALSE,TRUE,ChIJK55WjEJ92jERo10sMlbIHFQ,07-8977255,
KK Bukit Gambir,Johor,"KK Bukit Gambir, Lot 11961 Klinik Kesihatan Bukit Gambir, Gersik, 84800, Tangkak, Johor",Malaysia,2.209114,102.7103929,FALSE,FALSE,TRUE,ChIJkS_GeGbO0TER7Umqsq4qZLE,06-9762549,
KK Bukit Indah,Johor,"KK Bukit Indah, PTD 89954, Jalan Indah 4/14, Taman Bukit Indah, 79100, Johor Bahru, Johor",Malaysia,1.4870809,103.6467394,FALSE,FALSE,TRUE,ChIJTUySw9Bz2jERLMvBdBT9Y9Q,,
KK Bukit Pasir,Johor,"KK Bukit Pasir, 84300 Bukit Pasir, Muar, Johor, 84300, Muar, Johor",Malaysia,2.0991778,102.6398077,FALSE,FALSE,TRUE,ChIJHSDLaxnI0TERXisIjr3ivrk,06-9856196,
KK Bukit Serampang,Johor,"KK Bukit Serampang, Jalan Durian Condong, Bukit Serampang, Jementah, Ledang, 85210, Tangkak, Johor",Malaysia,2.3580273,102.8055886,FALSE,FALSE,TRUE,ChIJsfpFfCsr0DERxG1Pr73Ku9g,06-9776961,
KK Bukit Waha,Johor,"KK Bukit Waha, Felda Bukit Waha, 81907, Kota Tinggi, Johor",Malaysia,1.7521885,104.074003,FALSE,FALSE,TRUE,ChIJi1R1IEdY2jEReDHAy584pw0,07-8925595,
KK Buloh Kasap,Johor,"KK Buloh Kasap, Jalan Tasik Alai, Buluh Kasap, 85010, Segamat, Johor",Malaysia,2.5447242,102.7703143,FALSE,FALSE,TRUE,ChIJ6bvnpnotzjERXvVdp1T_4qw,07-9441241,
KK Chaah,Johor,"KK Chaah, Chaah, Segamat, 85400, Segamat, Johor",Malaysia,2.249619,103.0400849,FALSE,FALSE,TRUE,ChIJoXNvoNQk0DERByHz3iC6d4o,07-9261236,
KK Endau,Johor,"KK Endau, Jln Sekolah, Mersing, 86900, Mersing, Johor",Malaysia,2.6497557,103.6233309,FALSE,FALSE,TRUE,ChIJKZlzaJBexTER6j-19Wl4UgA,07-7945066,
KK Gelang Patah,Johor,"KK Gelang Patah, JKR 4176 Jalan Besar Gelang Patah, 81550, Johor Bahru, Johor",Malaysia,1.4476739,103.5903947,FALSE,FALSE,TRUE,ChIJP5HsfQIL2jERnhxgUj-QyVg,07-5101252,
KK Gersik,Johor,"KK Gersik, Gersik, Ledang, 84700, Tangkak, Johor",Malaysia,2.2089338,102.7052959,FALSE,FALSE,TRUE,ChIJcd5zvn3O0TERyNLD-vvfQM4,06-9728780,
KK Jemaluang,Johor,"KK Jemaluang, Mersing, 86810, Mersing, Johor",Malaysia,2.267828,103.8545528,FALSE,FALSE,TRUE,ChIJpb7SPxu32jERK7pK5lJh0qk,07-7921271,
KK Jementah,Johor,"KK Jementah, Jalan Muar, Jementah, Segamat, 85200, Segamat, Johor",Malaysia,2.439213,102.6845127,FALSE,FALSE,TRUE,ChIJieXu_gkpzjERtPz-qzVoIWE,07-9475097,
KK Kahang Batu 22,Johor,"KK Kahang Batu 22, Lot 96, Jalan Mersing Batu 22, Kahang, 86700, Kluang, Johor",Malaysia,2.2127416,103.5367943,FALSE,FALSE,TRUE,ElU5NiwgSmFsYW4gTWVyc2luZywgS2FtcHVuZyBLYWhhbmcgU2VsYXRhbiwgODYwMDAgS2x1YW5nLCBKb2hvciBEYXJ1bCBUYSd6aW0sIE1hbGF5c2lhIjASLgoUChIJ39gFSiQI0DERvxA7anD9DqkQYCoUChIJQzGolyin2jERPOawKOtF6OE,07-7881229,
KK Kahang Timur,Johor,"KK Kahang Timur, Jalan Merak, Felda Kahang Timur, 86000, Kluang, Johor",Malaysia,2.09532,103.4570185,FALSE,FALSE,TRUE,ChIJaw53eAAL0DERmmDtIy3zKe4,07-7866633,
KK Kampung Cahaya Baru,Johor,"KK Kampung Cahaya Baru, JKR 2116, Jln Perak, Kampung Cahaya Baru, Masai, 81750, Johor Bahru, Johor",Malaysia,1.4559139,103.889657,FALSE,FALSE,TRUE,ChIJgYS3JxUV2jER_zii0x6lQ7g,07-2612346,
KK Kayu Ara Pasong,Johor,"KK Kayu Ara Pasong, Jln Kayu Ara Pasong, Api-Api, 82010, Pontian, Johor",Malaysia,1.5753431,103.4040765,FALSE,FALSE,TRUE,ChIJ6XsYxEqa0DERgvx6mm_yoMs,07-6951355,
KK Kelapa Sawit,Johor,"Klinik Kesihatan Kelapa Sawit, Jalan Kelapa Sawit, 81000, Kulai, Johor",Malaysia,1.6686331,103.5329148,FALSE,FALSE,TRUE,ChIJFVxROH2C0DERJag7p-1Tsy0,-,
KK Kempas,Johor,"KK Kempas, JKR 6044, Jln Persisiran Tanjung Tampoi, 81200, Johor Bahru, Johor",Malaysia,1.4938407,103.6776533,FALSE,FALSE,TRUE,ChIJdagwpCFz2jERJMyGTZDcWPQ,07-2382060,
KK Kulai,Johor,"KK Kulai, Jalan Pejabat Kerajaan, Kulai, Kulaijaya, 81000, Kulai, Johor",Malaysia,1.6567262,103.6062204,FALSE,FALSE,TRUE,ChIJvzb5Rbt52jERaoEKlG8kJxE,07-6625255,
KK Kulai Besar,Johor,"KK Kulai Besar, Batu 19 Jalan Air Hitam, Kulaijaya, 81000, Kulai, Johor",Malaysia,1.667382,103.5892645,FALSE,FALSE,TRUE,ChIJSdh5-v942jER00pUpHZWg0U,07-6622403,
KK Labis,Johor,"KK Labis, Jalan Pejabat, Labis, 85300, Segamat, Johor",Malaysia,2.3857246,103.0186526,FALSE,FALSE,TRUE,ChIJDzksgZEn0DERZO2osXmnrLo,07-9251500,
KK Larkin,Johor,"KK Larkin, PTD 4999, Jalan Sentosa, Larkin, 80350, Johor Bahru, Johor",Malaysia,1.4968401,103.7489463,FALSE,FALSE,TRUE,ChIJ7_TSY2pt2jERAY4O0bHbETo,07-2233249,
KK Layang-Layang,Johor,"KK Layang-Layang, Jalan Pejabat Pos, Layang-Layang, 81850, Kluang, Johor",Malaysia,1.8182244,103.4738275,FALSE,FALSE,TRUE,ChIJS97IFWB-0DERI6VkTbTkOZk,07-7527233,
KK Lenga,Johor,"KK Lenga, Batu 29 Lenga, Muar, 84040, Muar, Johor",Malaysia,2.2254099,102.8744945,FALSE,FALSE,TRUE,ChIJ3dQ8d2cy0DERqQVrQx_foKU,06-9711445,
KK Lok Heng,Johor,"KK Lok Heng, Jalan Amanah, 81900, Kota Tinggi, Johor",Malaysia,1.6986632,104.1121495,FALSE,FALSE,TRUE,ChIJk-y-mbJQ2jER9I2eUWRb0cQ,07-8947188,
KK Maharani,Johor,"KK Maharani, Jalan Salleh, Muar, 84000, Muar, Johor",Malaysia,2.0581229,102.5765868,FALSE,FALSE,TRUE,ChIJOw2JhlW40TER_VowYLKnwMI,06-9539729,
KK Majidee,Johor,"KK Majidee, Pesakit Luar KK Majidee, Jalan Tebrau Lama, 81100, Johor Bahru, Johor",Malaysia,1.513422,103.7556248,FALSE,FALSE,TRUE,ChIJd6XxPgBt2jERkwYXlMAbTIw,07-3323535,
KK Masai,Johor,"KK Masai, JKR 5638, Jalan Pekeliling Masai, 81750, Johor Bahru, Johor",Malaysia,1.4911985,103.8861109,FALSE,FALSE,TRUE,ChIJKyeW1v9r2jEReEdUoLiMUtg,07-2521882,
