source,externalId,name,address,address2,city,state,zip,country,lat,lng,phone,fax,email,url,providesPrep,providesPep,allowingWalkIns,needReferralLetter,dispensePrepOnsite,hoursHtml
mypreplocator,1519,Klinik Dr Tan Labuan,"U0272 Ground Floor, Jati Shophouse Phase 2",Jalan Tun Mustapha,Labuan,Labuan (Federal Territory),87000,മലേഷ്യ,5.28121,115.241815,087420609,,klinik.dr.tan@gmail.com,,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 00:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 00:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 00:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 00:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 00:00</time></td></tr><tr><td>Saturday</td><td><time>09:00 - 17:00</time></td></tr><tr><td>Sunday</td><td><time>09:00 - 17:00</time></td></tr></table>"
mypreplocator,1685,Medisinar Klinik &#038; Surgeri Papar,"Lot 74, Tingkat Bawah",Jalan Taman OKK Hj. Mahali,Papar,Sabah,89608,മലേഷ്യ,5.733714,115.930979,+6013-8881 440,,mks_papar@medisinar.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 9:00 PM</time></td></tr></table>"
mypreplocator,1118,Klinik Kesihatan Putatan (MyPrEPGov2023),Jalan Pasir Putih,,Putatan,Sabah,88200,Malaysia,5.89908,116.047095,+6088-765704,,,,true,false,Appointment needed,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>2:00 PM - 4:00 PM</time></td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 4:00 PM</time></td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1485,Poliklinik Olidas,"Lot 8, Lot (8-1) Ground Floor, Plaza YLY,",Jalan Tuaran Bypass,Kota Kinabalu,Sabah,88450,മലേഷ്യ,5.951767,116.054938,+60197141200,,poliklinik.olidas@gmail.com,,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 16:00</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>08:00 - 21:00</time></td></tr></table>"
mypreplocator,1550,Medisinar Klinik &#038; Surgeri Tanjung Aru,"15, Jalan Setia Tanjung Aru",Medisinar Klinik & Surgeri,Kota kinabalu,88100,88100,മലേഷ്യ,5.95336,116.055341,+6019 8884043,,mks_tanjungaru@medisinar.com,http://medisinar.com,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Tuesday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Wednesday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Thursday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Friday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Saturday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Sunday</td><td><time>09:00 - 21:00</time></td></tr></table>"
mypreplocator,1653,U.n.i Klinik Kota Kinabalu,"Lot 5, Ground Floor, Jalan Laiman Diki, Kampung Air",,Kota Kinabalu,Sabah,88000,മലേഷ്യ,5.978487,116.073619,+6016 814 7674,,uniklinik.kotakinabalu@yahoo.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1515,U.n.i Klinik Lido,"Lot 8, Ground floor, Lido Plaza 2,","Jalan Nosoob Hungab,",Penampang,Sabah,88300,മലേഷ്യ,5.937019,116.082479,088726048,,rafidatul.wajihah@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 17:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Saturday</td><td><time>08:00 - 22:00</time></td></tr><tr><td>Sunday</td><td><time>08:00 - 22:00</time></td></tr></table>"
mypreplocator,1508,POLYCLINIC BORNEO,"NO 8, BLOCK 28, BANDAR BARU PENAMPANG PHASE 2,","KM 5, JALAN PENAMPANG",KOTA KINABARU,Sabah,88200,മലേഷ്യ,5.928134,116.087697,0168212019,,polyclinicdborneo@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>07:30 - 21:00</time></td></tr><tr><td>Tuesday</td><td><time>07:30 - 21:00</time></td></tr><tr><td>Wednesday</td><td><time>07:30 - 21:00</time></td></tr><tr><td>Thursday</td><td><time>07:30 - 21:00</time></td></tr><tr><td>Friday</td><td><time>07:30 - 21:00</time></td></tr><tr><td>Saturday</td><td><time>07:30 - 21:00</time></td></tr><tr><td>Sunday</td><td><time>07:30 - 21:00</time></td></tr></table>"
mypreplocator,1594,Klinik Kesihatan Luyang,"d/a Pejabat Kesihatan Kota Kinabalu, Tkt 2, Blok C Lot No 21-24,","Heritage Plaza Off, Jalan Lintas",Kota Kinabalu,Sabah,88300,മലേഷ്യ,5.946254,116.091676,,,,,true,false,Appointment needed,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 4:00 PM</time></td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1679,Klinik Signal Hill,S04 The Peak Suites,,Kota Kinabalu,Sabah,88300,മലേഷ്യ,5.99413,116.087045,+608-8224 177,,signalhillclinic@gmail.com,http://www.signalhillclinic.com,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1079,MYCLINIC+,"Lot No.7 (DBKK No B-G-1), Ground Floor, Block B, Luyang Plaza, Lorong Angsa 1","Luyang Plaza, Jalan Kolam Luyang, 88300, Kota Kinabalu",Kota Kinabalu,Sabah,88300,Malaysia,5.954805,116.09253,+6014-900 7401,,myclinicplusgroup@gmail.com,http://myclinicplus.com.my,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 7:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 7:00 PM</time></td></tr></table>"
mypreplocator,575,My Home Pharmacy Sdn Bhd,"Lot 6B Taman Tai Tet, Mile 2.5,","Jalan Tuaran, Likas",Kota Kinabalu,Sabah,88400,Malaysia,5.975144,116.093768,+6012-827 1134,,myhomepharm@gmail.com,http://www.facebook.com/MyHomePharmacySdnBhd,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>7:30 AM - 6:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>7:30 AM - 6:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>7:30 AM - 6:30 PM</time></td></tr><tr><td>Thursday</td><td><time>7:30 AM - 6:30 PM</time></td></tr><tr><td>Friday</td><td><time>7:30 AM - 6:30 PM</time></td></tr><tr><td>Saturday</td><td><time>7:30 AM - 6:30 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 3:30 PM</time></td></tr></table>"
mypreplocator,1530,Medisinar Klinik &#038; Surgeri 1Sulaman,"Unit No. G43, Ground Floor 1Sulaman",,Kota Kinabalu,Sabah,88450,മലേഷ്യ,6.046318,116.148484,+6013 8503023,,mks_1sulaman@medisinar.com,,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Saturday</td><td><time>08:00 - 21:00</time></td></tr><tr><td>Sunday</td><td><time>08:00 - 21:00</time></td></tr></table>"
mypreplocator,1433,Klinik Menggatal,"No 7, 1st Floor, Lorong Pekan Manggatal 1,",,Kota Kinabalu,Sabah,88450,മലേഷ്യ,6.024141,116.156724,,,klinikmenggatal@gmail.com,http://www.klinikmenggatal.com,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 4:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 12:30 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1670,U.n.i Klinik Telipok Ria,"Lot 17, Ground Floor BLK B Lorong Cermat 2,","1 Telipok Commercial Centre, Telipok Ria",Tuaran,Sabah,88450,മലേഷ്യ,6.106432,116.206645,+6019-6628 817,,unikliniktelipokria@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 9:00 PM</time></td></tr></table>"
mypreplocator,1307,Familycare Clinic Tamparuli,"Ground Floor, Lot 4, Block A, Tamparuli Point",,Tamparuli,Sabah,89250,Malaysia,6.140977,116.272626,+6011-1262 4660,,fcctamparuli@gmail.com,,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1437,Family Care Clinic Kota Marudu,"Family Care Clinic Kota Marudu,","Lot 1-0 Ground Floor, Block A, 1 Avenue Commercial Center, Jalan WK",Kota Marudu,Sabah,89108,മലേഷ്യ,6.495855,116.761057,,,fcckm.gerald@gmail.com,https://www.facebook.com/profile.php?id=100094143986071,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 8:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1362,MyClinicPlus Klinik Perubatan &#038; Surgeri Tawau,"TB 324, Ground Floor Lot 21,","Block 38, Fajar Complex, Bandar Tawau",Tawau,Sabah,91000,മലേഷ്യ,4.24601,117.892431,,,myclinicplustawau@gmail.com,https://www.facebook.com/profile.php?id=61555674092130,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1047,Klinik Kesihatan Tawau (MyPrEPGov2023),Jalan Chong Thien Vun,,Tawau,Sabah,91000,മലേഷ്യ,4.259762,117.914509,+6089-775 710,,kktawau@moh.gov.my,http://facebook.com/klinikkesihatantawau,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 12:00 PM</time><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1604,U.n.i Klinik Sandakan,Lot No 23 Ground Floor Utama Place 1,Block C Mile 6 North Road,Sandakan,Sabah,90000,മലേഷ്യ,5.865338,118.055619,+6018 6142 240,,syafiqjaiz@gmail.com,https://unikliniksandakan.com/,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1482,Klinik Dr. Mahen,"Ground Floor, Lot 10,Block 1, Prima Square","Mile 4, North Road,",Sandakan,Sabah,90000,മലേഷ്യ,5.634512,118.08807,+6089218273,,klinikdr.mahen@yahoo.com,,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 11:00 PM</time></td></tr></table>"
mypreplocator,1120,Klinik Kesihatan Sandakan (MyPrEPGov2023),"Km 3.2 Jalan Utara, Jalan Utara",,Sandakan,Sabah,90000,Malaysia,5.861042,118.102072,+6089-225 800,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1665,U.n.i Klinik Bandar Maju Sandakan,"Lot 11, GF, Block A, Bandar Maju, Batu 1.5",,Sandakan,Sabah,90000,മലേഷ്യ,5.858866,118.10782,+6010-454 2025,,unikliniksandakan.bandarmaju@gmail.com,https://www.tiktok.com/@uniklinikbandarmajusdk?_t=ZS-8xi6vtdFdbU&#038;_r=1,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 9:00 PM</time></td></tr></table>"
mypreplocator,1527,KLINIK MABELLO JEROCO,"Lot 4 Wisma Teo, Simpang 3 Jeroco","Batu 13, Jalan Sandakan Lahad Datu",Lahad Datu,Sabah,91110,മലേഷ്യ,5.216878,118.25001,+6013 3978505,,klinikmabellojeroco@gmail.com,https://www.facebook.com/klinikmabello.jeroco,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 17:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 17:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 17:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 17:00</time></td></tr><tr><td>Friday</td><td><time>08:00 - 17:00</time></td></tr><tr><td>Saturday</td><td><time>08:00 - 17:00</time></td></tr><tr><td>Sunday</td><td><time>08:00 - 17:00</time></td></tr></table>"
